SID,entry,evaluation,replacement
CAV-678,icecream,REPLACE,ice cream
CAV-678,mountaindew,EXCLUDE,EXCLUDE
CAV-678,drpepper,REPLACE,pepper
CAV-678,sprite,REPLACE,spice
CAV-678,dietrite,EXCLUDE,EXCLUDE
CAV-678,rice,FOUND,rice
CAV-678,noodles,FOUND,noodles
CAY-681,apples,REPLACE,apple
CAY-681,bananas,REPLACE,banana
CAY-681,peaches,REPLACE,peach
CAY-681,oranges,REPLACE,orange
CAY-681,pizza,FOUND,pizza
CAY-681,hotwings,EXCLUDE,EXCLUDE
CAY-681,frenchfries,REPLACE,french fries
CAY-681,sourcream,REPLACE,sour cream
CAY-681,potatoskins,EXCLUDE,EXCLUDE
CAY-681,pepsi,EXCLUDE,EXCLUDE
CAY-681,drpepper,REPLACE,pepper
CAY-681,mountaindew,EXCLUDE,EXCLUDE
CAY-681,drpepper,REPLACE,pepper
CAY-681,sprite,REPLACE,spice
CAY-681,sierramist,EXCLUDE,EXCLUDE
CAY-681,milk,FOUND,milk
CAY-681,water,FOUND,water
CAY-681,juice,FOUND,juice
CAY-681,applejuice,EXCLUDE,EXCLUDE
CAY-681,cranberryjuice,EXCLUDE,EXCLUDE
CAY-681,grapejuice,EXCLUDE,EXCLUDE
CAY-681,cranapplejuice,EXCLUDE,EXCLUDE
CAY-681,v8juice,REPLACE,juice
CAY-681,bread,FOUND,bread
CAY-681,sandwiches,REPLACE,sandwich
CAY-681,bologna,FOUND,bologna
CAY-681,turkey,FOUND,turkey
CAY-681,chicken,FOUND,chicken
CAY-681,beef,FOUND,beef
CAY-681,empanadas,EXCLUDE,EXCLUDE
CAY-681,empanidas,EXCLUDE,EXCLUDE
CAY-681,quesadillas,REPLACE,quesadilla
CAY-681,tacos,REPLACE,taco
CAY-681,burritos,REPLACE,burrito
CAY-681,waffles,FOUND,waffles
CAY-681,hashbrowns,FOUND,hashbrowns
CAY-681,poptarts,REPLACE,pop tart
CAY-681,granolabars,REPLACE,granola bar
CAY-681,cereal,FOUND,cereal
CAY-681,chocolatesyrup,EXCLUDE,EXCLUDE
CBD-686,pizza,FOUND,pizza
CBD-686,candy,FOUND,candy
CBD-686,chocolate,FOUND,chocolate
CBD-686,kiwis,REPLACE,kiwi
CBD-686,strawberries,FOUND,strawberries
CBD-686,marshmallows,REPLACE,marshmallow
CBD-686,pop,EXCLUDE,EXCLUDE
CBD-686,pepsis,EXCLUDE,EXCLUDE
CBD-686,cocacola,EXCLUDE,EXCLUDE
CBD-686,m&ms,EXCLUDE,EXCLUDE
CBD-686,hersheys,EXCLUDE,EXCLUDE
CBD-686,chocolatecoveredmarshmallows,EXCLUDE,EXCLUDE
CBD-686,chocolatecoveredstrawberries,EXCLUDE,EXCLUDE
CBD-686,chocolatecoveredbrownies,EXCLUDE,EXCLUDE
CBD-686,cake,FOUND,cake
CBD-686,chocolatecake,EXCLUDE,EXCLUDE
CBD-686,marblecake,EXCLUDE,EXCLUDE
CBD-686,vanillacake,EXCLUDE,EXCLUDE
CBD-686,nastycake,EXCLUDE,EXCLUDE
CBD-686,cakethathassugaronit,EXCLUDE,EXCLUDE
CBD-686,salsberrysteak,EXCLUDE,EXCLUDE
CBF-691,chicken,FOUND,chicken
CBF-691,milk,FOUND,milk
CBF-691,lemon,FOUND,lemon
CBF-691,orange,FOUND,orange
CBF-691,cheese,FOUND,cheese
CBF-691,orangejuice,REPLACE,orange juice
CBF-691,grapejuice,EXCLUDE,EXCLUDE
CBF-691,sprite,REPLACE,spice
CBF-691,coke,REPLACE,cookie
CBF-691,pepsi,EXCLUDE,EXCLUDE
CBF-691,mountaindew,EXCLUDE,EXCLUDE
CBF-691,drpepper,REPLACE,pepper
CBF-691,gingerale,EXCLUDE,EXCLUDE
CBF-691,macaroni,FOUND,macaroni
CBF-691,celery,FOUND,celery
CBF-691,carrots,FOUND,carrots
CBF-691,broccoli,FOUND,broccoli
CBF-691,tomatoes,REPLACE,tomato
CBF-691,bread,FOUND,bread
CBF-691,peppers,FOUND,peppers
CBF-691,onions,FOUND,onions
CBF-691,bacon,FOUND,bacon
CBF-691,eggs,FOUND,eggs
CBF-691,icing,EXCLUDE,EXCLUDE
CBF-691,cake,FOUND,cake
CBF-691,pie,FOUND,pie
CBF-691,cherries,FOUND,cherries
CBF-691,grapes,FOUND,grapes
CBF-691,bananas,REPLACE,banana
CBF-691,brusselsprouts,REPLACE,brussels sprouts
CBH-693,water,FOUND,water
CBH-693,apple,FOUND,apple
CBH-693,oranges,REPLACE,orange
CBH-693,soda,FOUND,soda
CBH-693,grapes,FOUND,grapes
CBH-693,granolabars,REPLACE,granola bar
CBH-693,candy,FOUND,candy
CBH-693,hotpockets,REPLACE,hot pocket
CBH-693,steak,FOUND,steak
CBH-693,chicken,FOUND,chicken
CBH-693,tacos,REPLACE,taco
CBH-693,fastfood,EXCLUDE,EXCLUDE
CBH-693,pomegranate,FOUND,pomegranate
CBH-693,grapefruits,REPLACE,grapefruit
CBH-693,carrots,FOUND,carrots
CBH-693,broccoli,FOUND,broccoli
CBH-693,icecream,REPLACE,ice cream
CBH-693,turkey,FOUND,turkey
CBH-693,ham,FOUND,ham
CBH-693,wraps,REPLACE,wrap
CBH-693,lettuce,FOUND,lettuce
CBH-693,tomatoes,REPLACE,tomato
CBH-693,spinach,FOUND,spinach
CBH-693,applejuice,EXCLUDE,EXCLUDE
CBH-693,orangejuice,REPLACE,orange juice
CBH-693,grapejuice,EXCLUDE,EXCLUDE
CBH-693,jelly,FOUND,jelly
CBH-693,peanutbutter,REPLACE,peanut butter
CBH-693,bread,FOUND,bread
CBH-693,butter,FOUND,butter
CBH-693,gatorade,EXCLUDE,EXCLUDE
CBH-693,powerade,EXCLUDE,EXCLUDE
CBJ-697,hamburger,FOUND,hamburger
CBJ-697,apple,FOUND,apple
CBJ-697,banana,FOUND,banana
CBJ-697,orange,FOUND,orange
CBJ-697,spaghetti,FOUND,spaghetti
CBJ-697,chicken,FOUND,chicken
CBJ-697,milk,FOUND,milk
CBJ-697,soda,FOUND,soda
CBJ-697,lemonade,FOUND,lemonade
CBJ-697,icedtea,EXCLUDE,EXCLUDE
CBJ-697,meat,FOUND,meat
CBJ-697,eggs,FOUND,eggs
CBJ-697,sausage,FOUND,sausage
CBJ-697,salad,FOUND,salad
CBJ-697,milk,FOUND,milk
CBJ-697,orangejuice,REPLACE,orange juice
CBJ-697,bread,FOUND,bread
CBJ-697,candy,FOUND,candy
CBJ-697,ham,FOUND,ham
CBJ-697,fish,FOUND,fish
CBL-698,chips,FOUND,chips
CBL-698,soda,FOUND,soda
CBL-698,sprite,REPLACE,spice
CBL-698,coke,REPLACE,cookie
CBL-698,mashedpotatoes,REPLACE,mashed potatoes
CBL-698,turkey,FOUND,turkey
CBL-698,gravy,FOUND,gravy
CBL-698,beans,FOUND,beans
CBL-698,bacon,FOUND,bacon
CBL-698,water,FOUND,water
CBL-698,koolaid,EXCLUDE,EXCLUDE
CBL-698,sugar,FOUND,sugar
CBL-698,salt,FOUND,salt
CBL-698,pepper,FOUND,pepper
CBL-698,chicken,FOUND,chicken
CBL-698,chickensandwich,REPLACE,chicken sandwich
CBL-698,pizza,FOUND,pizza
CBL-698,chickenpotpie,REPLACE,chicken potpie
CBL-698,cranberrysauce,REPLACE,cranberry sauce
CBL-698,baklava,FOUND,baklava
CBL-698,donuts,REPLACE,donut
CBM-702,apples,REPLACE,apple
CBM-702,pizza,FOUND,pizza
CBM-702,candy,FOUND,candy
CBM-702,soda,FOUND,soda
CBM-702,water,FOUND,water
CBM-702,juice,FOUND,juice
CBM-702,cereal,FOUND,cereal
CBM-702,granolabars,REPLACE,granola bar
CBM-702,sweets,REPLACE,seeds
CBM-702,chocolates,REPLACE,chocolate
CBM-702,seasonings,EXCLUDE,EXCLUDE
CBM-702,meats,REPLACE,meat
CBM-702,dairy,FOUND,dairy
CBM-702,veggie,EXCLUDE,EXCLUDE
CBM-702,fruits,FOUND,fruits
CBM-702,apples,REPLACE,apple
CBM-702,bananas,REPLACE,banana
CBM-702,greenpeppers,REPLACE,green peppers
CBM-702,onions,FOUND,onions
CBM-702,allfoods,EXCLUDE,EXCLUDE
CBM-702,oatmeal,FOUND,oatmeal
CBM-702,greenbeans,REPLACE,green beans
CBM-702,corn,FOUND,corn
CBM-702,veggies,EXCLUDE,EXCLUDE
CBM-702,frenchtoast,REPLACE,french toast
CBM-702,waffles,FOUND,waffles
CBM-702,celery,FOUND,celery
CBM-702,onions,FOUND,onions
CBM-702,milk,FOUND,milk
CBM-702,cheese,FOUND,cheese
CBP-707,hamburgers,REPLACE,hamburger
CBP-707,pizza,FOUND,pizza
CBP-707,pickles,REPLACE,pickle
CBP-707,cheese,FOUND,cheese
CBP-707,fries,FOUND,fries
CBP-707,water,FOUND,water
CBP-707,koolaid,EXCLUDE,EXCLUDE
CBP-707,tea,FOUND,tea
CBP-707,cake,FOUND,cake
CBP-707,apples,REPLACE,apple
CBP-707,bananas,REPLACE,banana
CBP-707,oranges,REPLACE,orange
CBP-707,eggplant,FOUND,eggplant
CBP-707,cheesestick,REPLACE,cheese stick
CBP-707,burrito,FOUND,burrito
CBP-707,quesadilla,FOUND,quesadilla
CBP-707,beef,FOUND,beef
CBP-707,ham,FOUND,ham
CBP-707,turkey,FOUND,turkey
CBP-707,macaroniandcheese,REPLACE,macaroni and cheese
CBP-707,mashedpotatoes,REPLACE,mashed potatoes
CBP-707,bakedpotato,REPLACE,baked potato
CBP-707,peas,FOUND,peas
CBP-707,carrots,FOUND,carrots
CBP-707,corn,FOUND,corn
CBP-707,chicken,FOUND,chicken
CBP-707,biscuits,REPLACE,biscuit
CBP-707,orangejuice,REPLACE,orange juice
CBP-707,applejuice,EXCLUDE,EXCLUDE
CBP-707,pepsi,EXCLUDE,EXCLUDE
CBP-707,coke,REPLACE,cookie
CBP-707,sprite,REPLACE,spice
CBS-711,pizza,FOUND,pizza
CBS-711,hamburgers,REPLACE,hamburger
CBS-711,water,FOUND,water
CBS-711,pop,EXCLUDE,EXCLUDE
CBS-711,cheeseburger,FOUND,cheeseburger
CBS-711,soup,FOUND,soup
CBS-711,coke,REPLACE,cookie
CBS-711,fanta,REPLACE,fat
CBS-711,chickennuggetsoup,EXCLUDE,EXCLUDE
CBS-711,water,FOUND,water
CBS-711,grapejuice,EXCLUDE,EXCLUDE
CBS-711,peanutbutterandjelly,EXCLUDE,EXCLUDE
CBS-711,applejuice,EXCLUDE,EXCLUDE
CBS-711,bagel,FOUND,bagel
CBS-711,toast,FOUND,toast
CBS-711,waffles,FOUND,waffles
CBS-711,pancakes,FOUND,pancakes
CBS-711,frenchtoast,REPLACE,french toast
CBW-715,macandcheese,REPLACE,mac and cheese
CBW-715,toast,FOUND,toast
CBW-715,butter,FOUND,butter
CBW-715,pizza,FOUND,pizza
CBW-715,pepperoni,FOUND,pepperoni
CBW-715,cheese,FOUND,cheese
CBW-715,broccoli,FOUND,broccoli
CBW-715,crackers,FOUND,crackers
CBW-715,tuna,FOUND,tuna
CBW-715,fish,FOUND,fish
CBW-715,lobster,FOUND,lobster
CBW-715,crab,FOUND,crab
CBW-715,bread,FOUND,bread
CBW-715,shrimp,FOUND,shrimp
CBW-715,cauliflour,REPLACE,cauliflower
CBW-715,lettuce,FOUND,lettuce
CBW-715,carrots,FOUND,carrots
CBW-715,greenbeans,REPLACE,green beans
CBW-715,beans,FOUND,beans
CBW-715,blackbeans,REPLACE,black beans
CBW-715,marshmallows,REPLACE,marshmallow
CBW-715,candycanes,REPLACE,candy cane
CCB-720,rootbeer,EXCLUDE,EXCLUDE
CCB-720,pizza,FOUND,pizza
CCB-720,broccoli,FOUND,broccoli
CCB-720,macaroniandcheese,REPLACE,macaroni and cheese
CCB-720,cocacola,EXCLUDE,EXCLUDE
CCB-720,pepsi,EXCLUDE,EXCLUDE
CCB-720,icecream,REPLACE,ice cream
CCB-720,popsicles,REPLACE,popsicle
CCB-720,strawberries,FOUND,strawberries
CCB-720,blueberries,FOUND,blueberries
CCB-720,bananas,REPLACE,banana
CCB-720,grapes,FOUND,grapes
CCB-720,kiwi,FOUND,kiwi
CCB-720,zucchinibread,REPLACE,zucchini bread
CCB-720,bananabread,REPLACE,banana bread
CCB-720,smoothies,REPLACE,smoothie
CCD-722,burgers,REPLACE,burger
CCD-722,fries,FOUND,fries
CCD-722,ketchup,FOUND,ketchup
CCD-722,mustard,FOUND,mustard
CCD-722,lettuce,FOUND,lettuce
CCD-722,onions,FOUND,onions
CCD-722,pickles,REPLACE,pickle
CCD-722,tomatoes,REPLACE,tomato
CCD-722,mayo,REPLACE,matzo
CCD-722,buns,REPLACE,bun
CCD-722,beer,FOUND,beer
CCD-722,wine,FOUND,wine
CCD-722,bread,FOUND,bread
CCD-722,cheese,FOUND,cheese
CCD-722,ham,FOUND,ham
CCD-722,turkey,FOUND,turkey
CCD-722,steak,FOUND,steak
CCD-722,lobster,FOUND,lobster
CCD-722,crab,FOUND,crab
CCD-722,shrimp,FOUND,shrimp
CCD-722,biscuits,REPLACE,biscuit
CCD-722,graxy,REPLACE,gravy
CCD-722,mashedpotatoes,REPLACE,mashed potatoes
CCD-722,macandcheese,REPLACE,mac and cheese
CCD-722,pasta,FOUND,pasta
CCD-722,pesto,FOUND,pesto
CCD-722,greenpeppers,REPLACE,green peppers
CCD-722,cucumbers,REPLACE,cucumber
CCD-722,redpeppers,REPLACE,red peppers
CCD-722,sausage,FOUND,sausage
CCD-722,beef,FOUND,beef
CCD-722,ham,FOUND,ham
CCD-722,mushrooms,FOUND,mushrooms
CCD-722,onions,FOUND,onions
CCD-722,pepperoni,FOUND,pepperoni
CCD-722,bananapeppers,REPLACE,banana pepper
CCD-722,blackolives,REPLACE,black olives
CCD-722,pastasauce,EXCLUDE,EXCLUDE
CCD-722,potatochips,REPLACE,potato chips
CCD-722,ricecakes,REPLACE,rice cake
CCD-722,cereal,FOUND,cereal
CCD-722,cheerios,REPLACE,cheetos
CCD-722,water,FOUND,water
CCD-722,sprite,REPLACE,spice
CCF-724,sweettea,EXCLUDE,EXCLUDE
CCF-724,macaroni,FOUND,macaroni
CCF-724,pizza,FOUND,pizza
CCF-724,water,FOUND,water
CCF-724,chicken,FOUND,chicken
CCF-724,sprite,REPLACE,spice
CCF-724,sweettea,EXCLUDE,EXCLUDE
CCF-724,ribs,FOUND,ribs
CCF-724,lemonade,FOUND,lemonade
CCF-724,broccoli,FOUND,broccoli
CCF-724,cheese,FOUND,cheese
CCF-724,drpepper,REPLACE,pepper
CCF-724,sunkist,EXCLUDE,EXCLUDE
CCF-724,rootbeer,EXCLUDE,EXCLUDE
CCF-724,milk,FOUND,milk
CCF-724,applejuice,EXCLUDE,EXCLUDE
CCF-724,orangejuice,REPLACE,orange juice
CCH-726,coffee,FOUND,coffee
CCH-726,milk,FOUND,milk
CCH-726,apple,FOUND,apple
CCH-726,pie,FOUND,pie
CCH-726,cake,FOUND,cake
CCH-726,banana,FOUND,banana
CCH-726,water,FOUND,water
CCH-726,kiwi,FOUND,kiwi
CCH-726,chocolate,FOUND,chocolate
CCH-726,crackers,FOUND,crackers
CCH-726,onions,FOUND,onions
CCH-726,garlic,FOUND,garlic
CCH-726,pretzels,FOUND,pretzels
CCH-726,strawberries,FOUND,strawberries
CCH-726,fruitjuice,EXCLUDE,EXCLUDE
CCH-726,cheese,FOUND,cheese
CCH-726,pancakes,FOUND,pancakes
CCH-726,waffles,FOUND,waffles
CCH-726,bacon,FOUND,bacon
CCH-726,eggs,FOUND,eggs
CCH-726,beef,FOUND,beef
CCH-726,pig,REPLACE,pie
CCH-726,spaghetti,FOUND,spaghetti
CCX-744,soda,FOUND,soda
CCX-744,grapes,FOUND,grapes
CCX-744,fish,FOUND,fish
CCX-744,chicken,FOUND,chicken
CCX-744,broccoli,FOUND,broccoli
CCX-744,pears,REPLACE,peas
CCX-744,apples,REPLACE,apple
CCX-744,bananas,REPLACE,banana
CCX-744,mangoes,REPLACE,mango
CCX-744,mashedpotatoes,REPLACE,mashed potatoes
CCX-744,sweetpotatoes,REPLACE,sweet potatoes
CCX-744,turkey,FOUND,turkey
CCX-744,dressing,FOUND,dressing
CCX-744,ham,FOUND,ham
CCX-744,frenchfries,REPLACE,french fries
CCX-744,pizza,FOUND,pizza
CCX-744,salad,FOUND,salad
CCX-744,icecream,REPLACE,ice cream
CCX-744,yogurt,FOUND,yogurt
CCX-744,candy,FOUND,candy
CCX-744,lemons,REPLACE,lemon
CCX-744,oranges,REPLACE,orange
CDG-753,peanuts,FOUND,peanuts
CDG-753,cashews,FOUND,cashews
CDG-753,bread,FOUND,bread
CDG-753,bark,REPLACE,shark
CDG-753,soda,FOUND,soda
CDG-753,rootbeer,EXCLUDE,EXCLUDE
CDG-753,drpepper,REPLACE,pepper
CDG-753,water,FOUND,water
CDG-753,jello,FOUND,jello
CDG-753,brownies,REPLACE,brownie
CDG-753,cookies,REPLACE,cookie
CDG-753,chocolate,FOUND,chocolate
CDG-753,milk,FOUND,milk
CDG-753,orangejuice,REPLACE,orange juice
CDG-753,limejuice,EXCLUDE,EXCLUDE
CDG-753,lemonade,FOUND,lemonade
CDG-753,noodles,FOUND,noodles
CDG-753,macandcheese,REPLACE,mac and cheese
CDG-753,pasta,FOUND,pasta
CDG-753,spaghetti,FOUND,spaghetti
CDG-753,tomatoes,REPLACE,tomato
CDG-753,peppers,FOUND,peppers
CDG-753,celery,FOUND,celery
CDG-753,peanutbutter,REPLACE,peanut butter
CDG-753,jelly,FOUND,jelly
CDG-753,plums,REPLACE,plum
CDG-753,mangoes,REPLACE,mango
CDG-753,guava,FOUND,guava
CDG-753,plums,REPLACE,plum
CDG-753,grapefruit,FOUND,grapefruit
CDG-753,starfruit,FOUND,starfruit
CDG-753,limes,REPLACE,lime
CDG-753,lemons,REPLACE,lemon
CDH-754,cocacola,EXCLUDE,EXCLUDE
CDH-754,cherrycocacola,EXCLUDE,EXCLUDE
CDH-754,fantaorange,EXCLUDE,EXCLUDE
CDH-754,fantastrawberry,EXCLUDE,EXCLUDE
CDH-754,fantapineapple,EXCLUDE,EXCLUDE
CDH-754,fantagrape,EXCLUDE,EXCLUDE
CDH-754,friedrice,REPLACE,fried rice
CDH-754,sreamedrice,EXCLUDE,EXCLUDE
CDH-754,chicken,FOUND,chicken
CDH-754,turkey,FOUND,turkey
CDH-754,danimalscrunchers,EXCLUDE,EXCLUDE
CDH-754,yogurt,FOUND,yogurt
CDH-754,danimalssmoothies,EXCLUDE,EXCLUDE
CDH-754,sprite,REPLACE,spice
CDH-754,spritezero,EXCLUDE,EXCLUDE
CDM-759,soda,FOUND,soda
CDM-759,macaroniandcheese,REPLACE,macaroni and cheese
CDM-759,spaghetti,FOUND,spaghetti
CDM-759,icecream,REPLACE,ice cream
CDM-759,cake,FOUND,cake
CDM-759,pizza,FOUND,pizza
CDM-759,maggianosalads,EXCLUDE,EXCLUDE
CDM-759,rolls,REPLACE,roll
CDM-759,hotdogs,REPLACE,hotdog
CDM-759,cranberries,FOUND,cranberries
CDM-759,raspberries,FOUND,raspberries
CDM-759,watermelon,FOUND,watermelon
CDM-759,strawberries,FOUND,strawberries
CDM-759,cantaloupe,FOUND,cantaloupe
CDM-759,peaches,REPLACE,peach
CDM-759,water,FOUND,water
CDM-759,juice,FOUND,juice
CDM-759,applecider,EXCLUDE,EXCLUDE
CDM-759,wine,FOUND,wine
CDM-759,coconutcreampie,EXCLUDE,EXCLUDE
CDM-759,chocolatepie,REPLACE,chocolate pie
CDM-759,applepie,REPLACE,apple pie
CDM-759,coconutpie,EXCLUDE,EXCLUDE
CDM-759,pumpkinpie,REPLACE,pumpkin pie
CDM-759,chocolateicecream,EXCLUDE,EXCLUDE
CDM-759,vanillaicecream,EXCLUDE,EXCLUDE
CDM-759,redvelvetcake,EXCLUDE,EXCLUDE
CDM-759,chocolateballs,EXCLUDE,EXCLUDE
CDM-759,ravioli,FOUND,ravioli
CDM-759,breadsticks,FOUND,breadsticks
CDM-759,cheesesause,EXCLUDE,EXCLUDE
CDM-759,salsa,FOUND,salsa
CDM-759,chips,FOUND,chips
CDM-759,doritos,FOUND,doritos
CDM-759,coolranchdoritos,EXCLUDE,EXCLUDE
CDR-764,chicken,FOUND,chicken
CDR-764,chicken,FOUND,chicken
CDR-764,ketchup,FOUND,ketchup
CDR-764,popcorn,FOUND,popcorn
CDR-764,pizza,FOUND,pizza
CDR-764,orangejuice,REPLACE,orange juice
CDR-764,applejuice,EXCLUDE,EXCLUDE
CDR-764,grapejuice,EXCLUDE,EXCLUDE
CDR-764,steak,FOUND,steak
CDR-764,shrimp,FOUND,shrimp
CDR-764,ribs,FOUND,ribs
CDR-764,cookies,REPLACE,cookie
CDR-764,icecream,REPLACE,ice cream
CDR-764,cake,FOUND,cake
CDR-764,smoothie,FOUND,smoothie
CDR-764,milkshake,FOUND,milkshake
CDR-764,slushie,REPLACE,sushi
CDR-764,icecream,REPLACE,ice cream
CDR-764,water,FOUND,water
CDR-764,koolaid,EXCLUDE,EXCLUDE
CDR-764,cherry,FOUND,cherry
CDR-764,apple,FOUND,apple
CDR-764,strawberry,FOUND,strawberry
CDR-764,banana,FOUND,banana
CDR-764,tangerine,FOUND,tangerine
CDR-764,mango,FOUND,mango
CDR-764,blueberries,FOUND,blueberries
CDR-764,milk,FOUND,milk
CDR-764,applesauce,FOUND,applesauce
CDR-764,pop,EXCLUDE,EXCLUDE
CDR-764,cocacola,EXCLUDE,EXCLUDE
CDR-764,fanta,REPLACE,fat
CDU-767,sprite,REPLACE,spice
CDU-767,pepsi,EXCLUDE,EXCLUDE
CDU-767,lemonade,FOUND,lemonade
CDU-767,coke,REPLACE,cookie
CDU-767,orangejuice,REPLACE,orange juice
CDU-767,applejuice,EXCLUDE,EXCLUDE
CDU-767,cranberryjuice,EXCLUDE,EXCLUDE
CDU-767,spaghetti,FOUND,spaghetti
CDU-767,chicken,FOUND,chicken
CDU-767,macaroni,FOUND,macaroni
CDU-767,greens,FOUND,greens
CDU-767,fish,FOUND,fish
CDU-767,pop,EXCLUDE,EXCLUDE
CDU-767,water,FOUND,water
CDU-767,gatorade,EXCLUDE,EXCLUDE
CDU-767,powerade,EXCLUDE,EXCLUDE
CDU-767,jambalaya,FOUND,jambalaya
CDU-767,meats,REPLACE,meat
CDU-767,sausages,REPLACE,sausage
CDU-767,bacon,FOUND,bacon
CDU-767,eggs,FOUND,eggs
CDU-767,biscuits,REPLACE,biscuit
CDU-767,bagels,REPLACE,bagel
CDU-767,bananas,REPLACE,banana
CDU-767,cereal,FOUND,cereal
