Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items
SPC-340,0.45136557646270437,0.12186542400446938,6.377050766,0.7154079199380344,0.0953,0.11523318387802478,20
SPH-344,0.42150888477378473,0.11365201874137572,6.5800971728999995,0.6880630833643725,0.0937111111111111,0.11531723033055861,10
SPL-436,0.45748767301465587,0.16228086775260606,6.509220750529412,0.7649633273411003,0.14796875,0.249262631826353,17
SPV-450,0.43161304439314396,0.11889743334546084,6.349561488473684,0.6792671646571079,0.0358,0.08483584148224146,19
SPX-452,0.4359815669537056,0.13486508974363004,6.141085973681817,0.8047184730169583,0.07427142857142857,0.10349868184115749,22
SRF-483,0.43261658299600053,0.0903177625810855,6.239245679625,1.2790210374995976,0.06658,0.1529154584356056,16
SRR-498,0.4148988273828632,0.13268140605226453,6.485288561222222,0.6296459850459287,0.05105882352941177,0.11668838341295766,18
SSG-520,0.49769774665065464,0.17456176612050464,6.319034457375,0.5846725810911143,0.14458,0.2573900381022656,16
SSZ-539,0.4272171845897646,0.10090962093398372,6.5050435740833334,0.6758172826831677,0.015245454545454545,0.050231790006655425,12
SUG-544,0.4571452337173151,0.1808724071095063,6.408309666266667,0.5895346313111507,0.14427857142857142,0.2668583697497504,15
SUT-556,0.4499186085604118,0.09279715259571127,6.497641774,0.6571278551217631,0.020499999999999997,0.051855894999062985,15
SUV-558,0.4326206237929911,0.10870416732177517,6.187707025421052,0.6311426334718261,0.09001111111111111,0.11646324787062724,19
SVA-563,0.4795077105062144,0.1589280299560047,6.051193824428571,0.8405125428428527,0.125245,0.24354559386175248,21
SVH-570,0.48401666589969317,0.08825099868487703,6.045401214076923,0.7722815125661354,0.10363333333333334,0.14473167859138092,13
SVY-587,0.4724328710975836,0.1222920293992262,6.024260706842106,0.6675803853471973,0.04293888888888889,0.0872042844258367,19
SZA-781,0.47900886515408375,0.13521975195161437,6.275208235882353,0.578322447469635,0.043831249999999995,0.0993777488089428,17
